Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,cleaned_text,tokens
NoToKYC.COM,@NoToKYC,2025-04-26T23:10:43.000Z,True,Bitcoin is significant,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1697003375030669312/SbmeHRd8_bigger.jpg,https://x.com/NoToKYC/status/1916268736006193215,tweet_id:1916268736006193215,bitcoin is significant,"['bitcoin', 'significant']"
@Crfmm$DOG OF BITCOIN,@Crfmm,2025-04-26T23:10:39.000Z,False,,0,0,0,5,[],[],['\\U0001f91d'],https://pbs.twimg.com/profile_images/1823673150468509696/lFilDC3-_bigger.jpg,https://x.com/Crfmm1433261/status/1916268717295468712,tweet_id:1916268717295468712,nan,['nan']
KITTYG,@cryptowrld77,2025-04-26T23:10:37.000Z,False,Real!#Ethereum #الاهلي_بوريرام_يونايتد #CryptoMarket #LaCasaDelLosFamosoCol #النصر_يوكوهاما #Bitcoin #nnutdan #TheNextPrince,0,0,0,13,"['#Ethereum', '#الاهلي_بوريرام_يونايتد', '#CryptoMarket', '#LaCasaDelLosFamosoCol', '#النصر_يوكوهاما', '#Bitcoin', '#nnutdan', '#TheNextPrince']",[],[],https://pbs.twimg.com/profile_images/1913402737976360960/Ctp_nZ92_bigger.jpg,https://x.com/cryptowrld77/status/1916268710391697545,tweet_id:1916268710391697545,realethereum  cryptomarket lacasadellosfamosocol  bitcoin nnutdan thenextprince,"['realethereum', 'cryptomarket', 'lacasadellosfamosocol', 'bitcoin', 'nnutdan', 'thenextprince']"
Rocco ₿ | Bitcoin Art and Merch,@Altafacha69,2025-04-26T23:10:35.000Z,False,Esta chama tiene buenas tracks https://youtube.com/watch?v=sHWWS-yrDQ0…,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1833519806181462016/IOoQ3YZ9_bigger.jpg,https://x.com/Altafacha69/status/1916268700446949467,tweet_id:1916268700446949467,esta chama tiene buenas tracks ,"['esta', 'chama', 'tiene', 'buenas', 'tracks']"
Nazeemi Abubakar | $DT,@NazeemiA64378,2025-04-26T23:10:32.000Z,False,"Incredible momentum, Bitcoin ETFs are definitely fueling this rally. 
This is amazing",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1828436950660825088/zkQ2RSLh_bigger.jpg,https://x.com/NazeemiA64378/status/1916268689105494383,tweet_id:1916268689105494383,"incredible momentum bitcoin etfs are definitely fueling this rally 
this is amazing","['incredible', 'momentum', 'bitcoin', 'etfs', 'definitely', 'fueling', 'rally', 'amazing']"
Futurismo Cripto-Bitcoin,@Matheus27020462,2025-04-26T23:10:32.000Z,False,At 20 a man is too young for a 20 year old woman.,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1885037999093637121/Y3895DMP_bigger.jpg,https://x.com/Matheus27020462/status/1916268687956361329,tweet_id:1916268687956361329,at  a man is too young for a  year old woman,"['man', 'young', 'year', 'old', 'woman']"
Yugocana,@0to1bitcoin,2025-04-26T23:10:30.000Z,True,Jesus Christ is the only door,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1692640878068629505/sDuFl1Vw_bigger.jpg,https://x.com/0to1bitcoin/status/1916268680322703720,tweet_id:1916268680322703720,jesus christ is the only door,"['jesus', 'christ', 'door']"
TRUMP on PULSECHAIN,@TRUMPonPLS,2025-04-26T23:10:30.000Z,False,what do we think of him though?,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1885422086149332992/ws5tGiNv_bigger.jpg,https://x.com/TRUMPonPLS/status/1916268679144112255,tweet_id:1916268679144112255,what do we think of him though,"['think', 'though']"
Smil,@Smile36936,2025-04-26T23:10:29.000Z,False,Recovery of Mantra coin coming weeks will be epic Whales are buying they know recovery coming. Community is very strong #Bitcoin #Etherium #BTC #Dogecoin #Sui #Litecoin #XRP #Ripple #Crypto #ADA #SOL #ONDO #ETH #ALTSEASON #OM #Altcoins #Bonk #Chainlink #Mantra #OM #BNB #Pepe,0,0,0,30,"['#Bitcoin', '#Etherium', '#BTC', '#Dogecoin', '#Sui', '#Litecoin', '#XRP', '#Ripple', '#Crypto', '#ADA', '#SOL', '#ONDO', '#ETH', '#ALTSEASON', '#OM', '#Altcoins', '#Bonk', '#Chainlink', '#Mantra', '#OM', '#BNB', '#Pepe']",[],"['\\U0001f680', '\\U0001f4aa']",https://pbs.twimg.com/profile_images/1883601689363501056/mTyk9Zvf_bigger.jpg,https://x.com/Smile36936/status/1916268677378543802,tweet_id:1916268677378543802,recovery of mantra coin coming weeks will be epic whales are buying they know recovery coming community is very strong bitcoin etherium btc dogecoin sui litecoin xrp ripple crypto ada sol ondo eth altseason om altcoins bonk chainlink mantra om bnb pepe,"['recovery', 'mantra', 'coin', 'coming', 'weeks', 'epic', 'whales', 'buying', 'know', 'recovery', 'coming', 'community', 'strong', 'bitcoin', 'etherium', 'btc', 'dogecoin', 'sui', 'litecoin', 'xrp', 'ripple', 'crypto', 'ada', 'sol', 'ondo', 'eth', 'altseason', 'om', 'altcoins', 'bonk', 'chainlink', 'mantra', 'om', 'bnb', 'pepe']"
We Goes,@wegoescrypto,2025-04-26T23:10:27.000Z,True,"Kapan Quantum Computer jadi ancaman nyata ?

Hari ini (2025) quantum komputer masih di tahap eksperimental.
Butuh ratusan hingga ribuan qubit stabil buat bisa beneran ""ngehack"" Bitcoin atau Ethereum.
Prediksi real quantum mulai beroperasi dari yg saya baca dari ilmuwan china",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1913121416586919936/Mj16mCvp_bigger.jpg,https://x.com/wegoescrypto/status/1916268669392556064,tweet_id:1916268669392556064,"kapan quantum computer jadi ancaman nyata 

hari ini  quantum komputer masih di tahap eksperimental
butuh ratusan hingga ribuan qubit stabil buat bisa beneran ngehack bitcoin atau ethereum
prediksi real quantum mulai beroperasi dari yg saya baca dari ilmuwan china","['kapan', 'quantum', 'computer', 'jadi', 'ancaman', 'nyata', 'hari', 'ini', 'quantum', 'komputer', 'masih', 'di', 'tahap', 'eksperimental', 'butuh', 'ratusan', 'hingga', 'ribuan', 'qubit', 'stabil', 'buat', 'bisa', 'beneran', 'ngehack', 'bitcoin', 'atau', 'ethereum', 'prediksi', 'real', 'quantum', 'mulai', 'beroperasi', 'dari', 'yg', 'saya', 'baca', 'dari', 'ilmuwan', 'china']"
.,@hugocesarBN,2025-04-26T23:10:27.000Z,False,aposte!! não estude bitcoin.,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1914823202863276033/i_f6Aauw_bigger.jpg,https://x.com/hugocesarBN/status/1916268669031879010,tweet_id:1916268669031879010,aposte no estude bitcoin,"['aposte', 'estude', 'bitcoin']"
Silver/Gold,@BlackPillPirate,2025-04-26T23:10:26.000Z,False,"Smart $ knows and has always known that Bitcoin is just a trade and nothing more! 
Fools Pyrite ",0,0,0,10,[],[],['\\U0001f337'],https://pbs.twimg.com/profile_images/1916258065785229312/H9oMfJYX_bigger.jpg,https://x.com/BlackPillPirate/status/1916268661234667654,tweet_id:1916268661234667654,"smart  knows and has always known that bitcoin is just a trade and nothing more 
fools pyrite ","['smart', 'knows', 'always', 'known', 'bitcoin', 'trade', 'nothing', 'fools', 'pyrite']"
DekuTheInvestor,@DekuTCG,2025-04-26T23:10:24.000Z,False,This is why the Suits are good for Bitcoin. They seem to have more conviction and able to make use of Bitcoin more than early adopters.,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1892640274704183296/eDHppDeU_bigger.jpg,https://x.com/DekuTCG/status/1916268653353554015,tweet_id:1916268653353554015,this is why the suits are good for bitcoin they seem to have more conviction and able to make use of bitcoin more than early adopters,"['suits', 'good', 'bitcoin', 'seem', 'conviction', 'able', 'make', 'use', 'bitcoin', 'early', 'adopters']"
Austin ~ Crypto Scams Solution,@ScamsSolution,2025-04-26T23:10:18.000Z,False,"If you've lost funds, consider exploring options for recovering your assets from a trusted recovery service for support with #USDT, #Bitcoin, or other assets. #CryptoRecovery #CryptoScam #USDT #Bitcoin #Sonardex #dilobit #binanzor #genemybit #paypox #elocoin #Geradex #bydbits",0,0,0,9,"['#USDT', '#Bitcoin', '#CryptoRecovery', '#CryptoScam', '#USDT', '#Bitcoin', '#Sonardex', '#dilobit', '#binanzor', '#genemybit', '#paypox', '#elocoin', '#Geradex', '#bydbits']",[],[],https://pbs.twimg.com/profile_images/1894280313498370048/Ai3MrZI9_bigger.jpg,https://x.com/ScamsSolution/status/1916268627914825893,tweet_id:1916268627914825893,if youve lost funds consider exploring options for recovering your assets from a trusted recovery service for support with usdt bitcoin or other assets cryptorecovery cryptoscam usdt bitcoin sonardex dilobit binanzor genemybit paypox elocoin geradex bydbits,"['youve', 'lost', 'funds', 'consider', 'exploring', 'options', 'recovering', 'assets', 'trusted', 'recovery', 'service', 'support', 'usdt', 'bitcoin', 'assets', 'cryptorecovery', 'cryptoscam', 'usdt', 'bitcoin', 'sonardex', 'dilobit', 'binanzor', 'genemybit', 'paypox', 'elocoin', 'geradex', 'bydbits']"
Mike P,@meatntater,2025-04-26T23:10:17.000Z,False,"I’ll put a bet on…

Bio filled with Trump/Stats n Stripes bullshit, mags forever, Christian, probable sine bitcoin bs and no doubt an “ex”-vet…

Block it!!",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1256358752015523842/rR4vkjes_bigger.jpg,https://x.com/meatntater/status/1916268623804481945,tweet_id:1916268623804481945,"ill put a bet on

bio filled with trumpstats n stripes bullshit mags forever christian probable sine bitcoin bs and no doubt an exvet

block it","['ill', 'put', 'bet', 'bio', 'filled', 'trumpstats', 'stripes', 'bullshit', 'mags', 'forever', 'christian', 'probable', 'sine', 'bitcoin', 'bs', 'doubt', 'exvet', 'block']"
CryptoCrayfish,@crayfish_crypto,2025-04-26T23:10:17.000Z,False,"lol, you don’t think bitcoin can be quantum proofed? There are a lot of talented people who are looking into it. Your bank and identity will be hacked (stolen) with quantum computing LONG before Bitcoin is hacked ",0,0,0,10,[],[],['\\U0001f609'],https://pbs.twimg.com/profile_images/1731576871887024128/KT_a61pQ_bigger.jpg,https://x.com/crayfish_crypto/status/1916268623787921655,tweet_id:1916268623787921655,lol you dont think bitcoin can be quantum proofed there are a lot of talented people who are looking into it your bank and identity will be hacked stolen with quantum computing long before bitcoin is hacked ,"['lol', 'dont', 'think', 'bitcoin', 'quantum', 'proofed', 'lot', 'talented', 'people', 'looking', 'bank', 'identity', 'hacked', 'stolen', 'quantum', 'computing', 'long', 'bitcoin', 'hacked']"
Monero Africa,@MoneroAfrica,2025-04-26T23:10:16.000Z,False,"At some point you let the elders in the community teach and reinforce awareness towards ""#Financial Literacy""

People seem to listen better & take Action.#monero $xmr #bitcoin $btc #privacy.",0,0,0,21,"['#Financial', '#monero', '#bitcoin', '#privacy']",[],[],https://pbs.twimg.com/profile_images/1902833785735155712/5WN1BM5F_bigger.jpg,https://x.com/MoneroAfrica/status/1916268619282993303,tweet_id:1916268619282993303,"at some point you let the elders in the community teach and reinforce awareness towards financial literacy

people seem to listen better  take actionmonero xmr bitcoin btc privacy","['point', 'let', 'elders', 'community', 'teach', 'reinforce', 'awareness', 'towards', 'financial', 'literacy', 'people', 'seem', 'listen', 'better', 'take', 'actionmonero', 'xmr', 'bitcoin', 'btc', 'privacy']"
щин ронет хетрич,@ShawnHetrick,2025-04-26T23:10:13.000Z,False,what were you saying before i got all distracted. something accounting?,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1618974335/28410_10100232091673300_7945823_61302715_335869_n_bigger.jpg,https://x.com/ShawnHetrick/status/1916268609510203551,tweet_id:1916268609510203551,what were you saying before i got all distracted something accounting,"['saying', 'got', 'distracted', 'something', 'accounting']"
"Pian Toel ⦿ (Ø,G)",@piantoel_,2025-04-26T23:10:12.000Z,True,This is a signal that something big is about to happen for $DOG (Bitcoin).,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1739502505204281344/J5fIVl_U_bigger.jpg,https://x.com/piantoel_/status/1916268605249098193,tweet_id:1916268605249098193,this is a signal that something big is about to happen for dog bitcoin,"['signal', 'something', 'big', 'happen', 'dog', 'bitcoin']"
Sơn Điếu Cày,@NS676869,2025-04-26T23:10:12.000Z,True, THƯỢNG NGHỊ SĨ LUMMIS GỢI Ý MỸ CÓ THỂ BẮT ĐẦU MUA 1 TRIỆU #BITCOIN MÀ KHÔNG THÔNG QUA DỰ LUẬT ,0,0,0,5,['#BITCOIN'],[],"['\\U0001f1fa\\U0001f1f8', '\\U0001f440']",https://pbs.twimg.com/profile_images/1903958332714680320/qCRVy6hY_bigger.jpg,https://x.com/NS676869/status/1916268604787654980,tweet_id:1916268604787654980, thng ngh s lummis gi  m c th bt u mua  triu bitcoin m khng thng qua d lut ,"['thng', 'ngh', 'lummis', 'gi', 'th', 'bt', 'mua', 'triu', 'bitcoin', 'khng', 'thng', 'qua', 'lut']"
子承父业 $DOG,@vbd6578,2025-04-26T23:10:12.000Z,False,$DOG (Bitcoin),0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1870984320225361920/Xj_cyB3P_bigger.jpg,https://x.com/vbd6578/status/1916268603445547062,tweet_id:1916268603445547062,dog bitcoin,"['dog', 'bitcoin']"
Hypolokos,@hypolokos,2025-04-26T23:10:07.000Z,False,China weighs flight from Treasuries while Bitcoin hunters chase $100K dreams. We hold to reason's rhythm—850% apex collateral anchors our advances. Let others chase shadows; we bind substance to certainty.,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1904823527892750336/z5GNdOLV_bigger.jpg,https://x.com/hypolokos/status/1916268585099444585,tweet_id:1916268585099444585,china weighs flight from treasuries while bitcoin hunters chase k dreams we hold to reasons rhythm apex collateral anchors our advances let others chase shadows we bind substance to certainty,"['china', 'weighs', 'flight', 'treasuries', 'bitcoin', 'hunters', 'chase', 'dreams', 'hold', 'reasons', 'rhythm', 'apex', 'collateral', 'anchors', 'advances', 'let', 'others', 'chase', 'shadows', 'bind', 'substance', 'certainty']"
₿itcoin Xoe,@Bitcoin_Xoe,2025-04-26T23:10:00.000Z,False,#Ghana's central bank announces moves to regulate #Bitcoin/cryptocurrency,0,0,0,16,"['#Ghana', '#Bitcoin']",[],[],https://pbs.twimg.com/profile_images/1478227198427418629/AZXwLzMc_bigger.jpg,https://x.com/Bitcoin_Xoe/status/1916268553486913675,tweet_id:1916268553486913675,ghanas central bank announces moves to regulate bitcoincryptocurrency,"['ghanas', 'central', 'bank', 'announces', 'moves', 'regulate', 'bitcoincryptocurrency']"
soom,@cnsoom,2025-04-26T23:09:56.000Z,True,"The First pumpfun EVER 

found on the bitcoin forums in 2017.

wont be this low for long. 

8CZtx6PCAtdemEJvp48ify2fkZLWeyLEXAkQuqMHpump",0,0,0,35,[],[],[],https://pbs.twimg.com/profile_images/1915567478870335491/ZDcD6fVd_bigger.jpg,https://x.com/cnsoom/status/1916268539251720371,tweet_id:1916268539251720371,"the first pumpfun ever 

found on the bitcoin forums in 

wont be this low for long 

cztxpcatdemejvpifyfkzlweylexakquqmhpump","['first', 'pumpfun', 'ever', 'found', 'bitcoin', 'forums', 'wont', 'low', 'long', 'cztxpcatdemejvpifyfkzlweylexakquqmhpump']"
Michael Ronaldo,@EhieyemRonaldo,2025-04-26T23:09:52.000Z,False,Bitcoin  is power to the people and for the people,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1875495312342622208/nZZjznu-_bigger.jpg,https://x.com/EhieyemRonaldo/status/1916268522507796733,tweet_id:1916268522507796733,bitcoin  is power to the people and for the people,"['bitcoin', 'power', 'people', 'people']"
Yugocana,@0to1bitcoin,2025-04-26T23:09:52.000Z,True,Their whole country is based around that.,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1692640878068629505/sDuFl1Vw_bigger.jpg,https://x.com/0to1bitcoin/status/1916268519160766756,tweet_id:1916268519160766756,their whole country is based around that,"['whole', 'country', 'based', 'around']"
BitcoinIsMySafeWord,@bitcoinOrBTC,2025-04-26T23:09:50.000Z,False,Btc,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1518658654744027136/b0_NPSMd_bigger.jpg,https://x.com/bitcoinOrBTC/status/1916268513280364912,tweet_id:1916268513280364912,btc,['btc']
Daughter of God,@Isabella_kele,2025-04-26T23:09:47.000Z,False,This shows that the demand for Bitcoin continues to grow,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1909351222303248384/4bNhnX0D_bigger.jpg,https://x.com/Isabella_kele/status/1916268498340172260,tweet_id:1916268498340172260,this shows that the demand for bitcoin continues to grow,"['shows', 'demand', 'bitcoin', 'continues', 'grow']"
Oil Tycoon,@12376238644d,2025-04-26T23:09:46.000Z,False,"silver is the exception to the rule, silver is the new Bitcoin",0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1505691194944327683/1RpLiEs1_bigger.jpg,https://x.com/12376238644d/status/1916268494481485888,tweet_id:1916268494481485888,silver is the exception to the rule silver is the new bitcoin,"['silver', 'exception', 'rule', 'silver', 'new', 'bitcoin']"
ضِيَاءٌ,@00plottttwisttt,2025-04-26T23:09:44.000Z,False,one simple bitcoin,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1904698306489462784/ombYb6MP_bigger.jpg,https://x.com/00plottttwisttt/status/1916268488873611737,tweet_id:1916268488873611737,one simple bitcoin,"['one', 'simple', 'bitcoin']"
Hilma Negumbo,@Jessica82348015,2025-04-26T23:09:41.000Z,False,This means that Bitcoin is over bought which is bullish,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1902390435353604096/jvBOjBOQ_bigger.png,https://x.com/Jessica82348015/status/1916268475254788459,tweet_id:1916268475254788459,this means that bitcoin is over bought which is bullish,"['means', 'bitcoin', 'bought', 'bullish']"
susu qiu ⌘,@susususiku,2025-04-26T23:09:35.000Z,False,lombard is enjoying bitcoin in a different way ,0,0,0,13,[],['@Lombard_Finance'],[],https://pbs.twimg.com/profile_images/1687750793817214976/TTwuqVXq_bigger.jpg,https://x.com/susususiku/status/1916268450961670577,tweet_id:1916268450961670577,lombard is enjoying bitcoin in a different way ,"['lombard', 'enjoying', 'bitcoin', 'different', 'way']"
"MEGA(follow me, follow back)",@FortuneLand001,2025-04-26T23:09:35.000Z,False,听起来很赞！不过我还是更喜欢吃饭，毕竟也得有能量骑车和跑步嘛！,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1889010853183107073/WW2y5Hnv_bigger.jpg,https://x.com/FortuneLand001/status/1916268450579677197,tweet_id:1916268450579677197,,[]
